ID,NAME,PREFIXES,URL,STATUS,INDEGREE,FULL_NAME,ACTORS_TYPE,COUNTRY,AREA,ANTHROPOGENIC_CLIMATE_CHANGE,MITIGATION_ADAPTATION,INDUSTRIAL_DELEGATION,THEMATIC_DELEGATION,LANGUAGE,COLLECTION,ABSTRACT_DRAFT,ABSTRACT,COMMENT,
bf3568fd-1e8b-45e1-b435-e7c766140ef8,Globalcarbonproject,http://www.globalcarbonproject.org,http://www.globalcarbonproject.org,IN,24,GCP : Global Carbon Project,research_project,international,rien,yes,not_applicable,not_applicable,Air/atmosphère,EN,dont_know,,,,
77b2af58-355b-4a1d-a8fa-7dac052f66dd,Climate,http://www.climate.org,http://www.climate.org,IN,27,The Climate Institute,think_tank,États-Unis d'Amérique,rien,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,,et aussi non profit
6368c1bc-4171-4835-80ac-df85676c4fc2,Climatedialogue,http://www.climatedialogue.org,http://www.climatedialogue.org,IN,18,Climate Dialogue,governmental_project,Pays-Bas,world,not_applicable,not_applicable,not_applicable,not_applicable,EN,no,,,,
3ac551a7-4c45-49ee-a32b-d145ae1564ff,Exeter /climate2014,http://www.exeter.ac.uk/climate2014,http://www.exeter.ac.uk/climate2014,IN,5,University of Exeter: Climate Change Science,university,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,international,yes,mitigation,not_applicable,not_applicable,EN,yes,"Website of the transformational Climate Science conference, hosted by the University of Exeter in partnership with the Met Office and University of Leeds on 15 and 16 May, 2015. Climate change experts met in Exeter on 15 and 16 May to present and critically reflect on the IPCC’s Fifth Assessment Report (AR5). The report assesses scientific, technical, and socio-economic factors concerning climate change, its potential effects and the options for adaptation and mitigation. Conference participants included UK and international contributors to the IPCC report, who gave policy and scientific perspectives. Presentations from the event are now available, and videos will be available shortly",,,
1d65a3f7-da0a-43d6-a3af-6e10fd06ab68,Exxonsecrets,http://www.exxonsecrets.org,http://www.exxonsecrets.org,IN,21,Exxon Secrets,association_non_profit_organization,Pays-Bas,international,yes,not_applicable,Energie,not_applicable,EN,no,This website is the first chapter of a larger Greenpeace project to provide a research database of information on the corporate funded anti-environmental movement. The database compiles Exxon Foundation funding to a series of institutions who have worked to undermine solutions to global warming and climate change in recent years. Individuals working with these organizations and their global warming quotes and deeds are detailed. Interactive maps are designed to highlight the way in which individual opponents to the legislation on climate change in the US are connected with the corporate or institutional beneficiaries of funding. Downloadable source documents or links to sources are provided throughout,This Greenpeace project compiles Exxon Foundation funding to a series of institutions who have worked to undermine solutions to global warming and climate change in recent years. Individuals working with these organizations and their global warming quotes and deeds are detailed. There are downloadable source documents or links to sources are provided throughout.,info n'est pas datée,
66962479-0854-45bb-aded-5f092ad27994,Nps,http://www.nps.gov,http://www.nps.gov,IN,23,,,,,,,,,,,,,il y a une sous-page : http://www.nps.gov/subjects/climatechange/index.htm  mais le site complet serait plutôt en OUT / EL,
0f58cf06-9ffc-40e3-afd8-f145275cc39e,Omnologos,http://www.omnologos.com,http://www.omnologos.com,IN,22,Omnologos : Omniclimate,blogger,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,international,yes,not_applicable,not_applicable,not_applicable,"EN, IT",no,,,,
bb8b8af8-2e13-4830-95e3-7b439ed0c443,Mnn /.../climate-change,http://www.jer-skepticscorner.blogspot.fr,http://www.jer-skepticscorner.blogspot.fr,IN,10,Skeptic's Corner,blogger,ne sait pas,rien,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
fad9496c-61ff-4370-bedb-da52004549e7,Worldwatch /climate-energy,http://www.worldwatch.org/climate-energy,http://www.worldwatch.org/climate-energy,IN,1,Worldwatch Institute : Climate & Energy,research_institution,États-Unis d'Amérique,world,yes,mitigation_adaptation,Energie,not_applicable,EN,no,,,,
435c23b9-424a-4fdc-8142-8691f1abf8aa,Gao /.../climate_change_funding_management,http://www.gao.gov/key_issues/climate_change_funding_management,http://www.gao.gov/key_issues/climate_change_funding_management,IN,3,US Government Accountability Office : Climate Change Funding and Management,institution,États-Unis d'Amérique,États-Unis d'Amérique,yes,mitigation_adaptation,Finance,not_applicable,EN,no,,,,
8cafaed4-c98e-46f5-ae94-8a450e0346f8,Gao /.../understanding_climate_change,http://www.gao.gov/key_issues/understanding_climate_change,http://www.gao.gov/key_issues/understanding_climate_change,IN,3,US Government Accountability Office : Understanding Climate Change,institution,États-Unis d'Amérique,U.S.,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,,
0999c90c-4c65-41bf-9b7f-fa198adeae09,Gao /.../climate_change_response,http://www.gao.gov/key_issues/climate_change_response,http://www.gao.gov/key_issues/climate_change_response,IN,3,US Government Accountability Office : Climate Change Response,institution,États-Unis d'Amérique,USA,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,"The U.S. Government Accountability Office (GAO) is an independent agency that works for Congress. Often called the ""congressional watchdog,"" GAO investigates the Federal Governement expenses. The federal government’s efforts to respond to climate change include adaptation (adjustments to natural or human systems in response to actual or expected climate change) and climate engineering (large-scale deliberate interventions in the earth's climate system to diminish climate change or its impacts). According to GAO the United States lacks a clear strategy for climate engineering research in the context of the federal response to climate change. GAO highlights the need for a national strategic plan to adapt to a changing climate, including defined federal priorities. Links to GAO publications (High Risk issues) and to recommended websites (reducing emissions)","The U.S. Government Accountability Office (GAO) is an independent agency that works for Congress, often called the ""congressional watchdog.” The GAO investigates Federal Government expenses. According to the GAO the United States lacks a clear strategy for climate engineering research in the context of the federal response to climate change. GAO highlights the need for a national strategic plan to adapt to a changing climate, including defined federal priorities.",,
7481f2ce-8f5c-440c-a22c-d353e566a720,Thelukewarmersway.Wordpress,http://www.thelukewarmersway.wordpress.com,http://www.thelukewarmersway.wordpress.com,IN,15,The Lukewarmer's Way,blogger,ne sait pas,rien,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,,
a15d10da-50ba-41ac-b6a9-f3bbe80c0582,Theinconvenientskeptic,http://www.theinconvenientskeptic.com,http://www.theinconvenientskeptic.com,IN,20,The Inconvenient Skeptic,blogger,,,,,,,,,,,,
258ee4ef-fb4f-4adb-b5ff-a7ad8d3feef5,Profmandia.Wordpress,http://www.profmandia.wordpress.com,http://www.profmandia.wordpress.com,IN,27,Global Warming: Man or Myth? / Scientists can also wear their citizen hats,blogger,États-Unis d'Amérique,international,yes,mitigation_adaptation,not_applicable,Youth,EN,yes,,,,
5dfa7ee6-3d0f-43c8-bb5d-ab0a931eba4a,Marklynas,http://www.marklynas.org,http://www.marklynas.org,IN,26,Mark Lynas,blogger,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,rien,yes,dont_know,not_applicable,not_applicable,EN,yes,,,mitigation/adaptation - je n'arrive pas à bien déterminer - aussi il est pro nuclear // EL,
ff12c9be-6172-48d8-b047-1f9b4ed3fede,Enthusiasmscepticismscience.Wordpress,http://www.enthusiasmscepticismscience.wordpress.com,http://www.enthusiasmscepticismscience.wordpress.com,IN,14,"Enthusiasm, Scepticism and Science",blogger,Australie,rien,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
3ce4c445-f8b0-4467-ae2c-4d917672742c,Hidethedecline,http://www.hidethedecline.eu,http://www.hidethedecline.eu,IN,18,Hide the decline,academic,Danemark,international,no,not_applicable,not_applicable,not_applicable,EN,yes,,,,
7ea1833f-bd17-4840-8c70-d31cf339fa64,Jer-skepticscorner.Blogspot,http://www.climatechangepsychology.blogspot.fr,http://www.climatechangepsychology.blogspot.fr,IN,14,Climate Change: The Next Generation,blogger,Brésil,rien,yes,dont_know,not_applicable,not_applicable,EN,no,,,,
9844ab75-25ce-4f41-99de-fcb596a7dd74,C2es,http://www.c2es.org,http://www.c2es.org,IN,31,Center for Climate and Energy Solutions,association_non_profit_organization,États-Unis d'Amérique,rien,yes,mitigation_adaptation,Energie,not_applicable,EN,no,,,,
588ce50d-e48e-45ab-ac23-77c73b94483a,Climatechangepredictions,http://www.climatechangepredictions.org,http://www.climatechangepredictions.org,IN,12,ClimateChangePredictions.org,blogger,ne sait pas,rien,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
92a82a07-735f-49e6-860f-0741148dafc9,Climateark,http://www.climateark.org,http://www.climateark.org,IN,22,Climate Ark,association_non_profit_organization,ne sait pas,rien,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,,
57c5c273-e350-494a-8a19-387949babad9,Theclimategroup,http://www.theclimategroup.org,http://www.theclimategroup.org,IN,30,The Climate Group,association_non_profit_organization,international,rien,dont_know,mitigation,Finance,not_applicable,EN,no,,,think tank ? / EL,
9a2f85a1-0083-408f-8429-fbb7e489de64,Policlimate,http://www.policlimate.com,http://www.policlimate.com,IN,14,,,,,,,,,,,,,,
f916651b-b4a3-4eca-9312-8ef631d2d0b6,Climatechangepsychology.Blogspot,http://www.theclimatescepticsparty.blogspot.fr,http://www.theclimatescepticsparty.blogspot.fr,IN,14,The Australian Climate Sceptics Blog,blogger,ne sait pas,rien,no,not_applicable,not_applicable,not_applicable,EN,no,,,supposé Australien / EL,
8518b662-7f3b-4ed7-8443-4247b1e99f5c,Newclimateeconomy.Report,http://www.newclimateeconomy.report,http://www.newclimateeconomy.report,IN,21,The New Climate Economy,research_project,international,rien,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,partie de la 282 / donc no pour la collection / EL,
09c81106-2c1a-41f7-b202-461dea422ee5,Climateactiontracker,http://www.climateactiontracker.org,http://www.climateactiontracker.org,IN,22,Climate Action Tracker,research_project,,international,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,"The Climate Action Tracker (CAT) is an independent scientific analysis produced by four research organisations tracking climate action and global efforts towards the globally agreed aim of holding warming below 2°C, since 2009. The CAT tracks 32 countries covering about 80% of global emissions and calculates global warming consequence and emissions gaps The website provides an up-to-date assessment of individual national pledges, targets, INDCs, and currently implemented policy to reduce their greenhouse gas emissions. It has the support of the Children’s Investment Fund Foundation and ClimateWorks","The Climate Action Tracker (CAT) is an independent scientific analysis tracking climate action and global efforts towards the aim of holding warming below 2°C. Tracks 32 countries covering about 80% of global emissions and calculates global warming consequence and emissions gaps. Website provides an up-to-date assessment of individual national pledges, targets, INDCs, and currently implemented policy to reduce their greenhouse gas emissions.",,
2c6fad74-22a6-4a09-853c-5f9add92039b,Therightclimatestuff,http://www.therightclimatestuff.com,http://www.therightclimatestuff.com,IN,11,The Right Cimate Stuff,activist,États-Unis d'Amérique,international,no,not_applicable,not_applicable,not_applicable,EN,yes,,,,
a821538f-22a0-4e07-9e4a-9c2f573d5fab,Climatechangefacts.Info,http://www.climatechangefacts.info,http://www.climatechangefacts.info,IN,22,,,,,,,,,,,,,,
77920ff7-a644-43ab-8a9f-55ad54df4b3f,Wcrp-climate,http://www.wcrp-climate.org,http://www.wcrp-climate.org,IN,23,World Climate Research Program,research_institution,international,world,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,,,,
0e5baf6e-2943-47a5-9b47-0105aee07292,Climateinvestmentfunds,http://www.climateinvestmentfunds.org,http://www.climateinvestmentfunds.org,IN,13,Climate Investment Funds,institution,international,international,yes,mitigation,not_applicable,not_applicable,EN,yes,"The Climate Investment Funds (CIF) is providing 63 developing and middle income countries with urgently needed resources to mitigate and manage the challenges of climate change and reduce their greenhouse gas emissions. Designed to mobilize resources for climate-smart development, the CIF is currently the largest source of concessional financing for the mitigation and adaptation investments of partner multilateral development banks (MDBs). The CIF allocates financing through four funding windows: the Clean Technology Fund (CTF) - The Forest Investment Program (FIP) – The Pilot Program for Climate Resilience (PPCR) – The Scaling Up Renewable Energy in Low Income Countries Program (SREP)","The Climate Investment Funds (CIF) provides 63 developing and middle income countries with resources to mitigate and manage the challenges of climate change and reduce their greenhouse gas emissions. The CIF is currently the largest source of concessional financing for the mitigation and adaptation investments of partner multilateral development banks (MDBs), allocating financing through four funding windows: the Clean Technology Fund, the Forest Investment Program, the Pilot Program for Climate Resilience (PPCR) and the Scaling up Renewable Energy in Low Income Countries Program (SREP)",,
fd45f660-5521-4332-a015-6c797304523d,Climatepolicyinitiative,http://www.climatepolicyinitiative.org,http://www.climatepolicyinitiative.org,IN,11,"Climate Policy Initiative / Energy, Land Use and Finance",company,international,world,dont_know,mitigation,Finance,not_applicable,EN,no,,,plutôt UNDECIDED ? / EL,
2de0fe43-c567-4df4-8f3d-b54baa07a978,Climateprediction,http://www.climateprediction.net,http://www.climateprediction.net,IN,16,climateprediction.net: The world's largest climate modelling experiment for the 21st century,research_project,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,international,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,,,,
a82f4f39-6233-47c8-bef2-925dbf69e512,Theclimatescepticsparty.Blogspot,http://www.theice.com/ccx,http://www.theice.com/ccx,IN,12,ICE - Chicago Climate Exchange,other,États-Unis d'Amérique,North America,not_applicable,mitigation,Finance,Air/atmosphère,EN,no,,,,
2dd45a09-a4f9-4705-840a-fbb17da966e6,Chicagoclimatex,http://www.chicagoclimatex.com,http://www.chicagoclimatex.com,IN,10,Chicago Climate Exchange,company,États-Unis d'Amérique,international,yes,mitigation,Finance,not_applicable,EN,no,,,,
87b22ddd-ecea-43f3-beb3-527e0668564a,Climatewiki,http://www.climatewiki.org,http://www.climatewiki.org,IN,9,Climatewiki,other,États-Unis d'Amérique,rien,not_applicable,not_applicable,not_applicable,not_applicable,EN,no,,,<< Heartland Institute / Faux-Wiki / EL,
4b5f1d8e-daa4-4c3c-8bd3-62de64ba268d,Theclimatebet,http://www.theclimatebet.com,http://www.theclimatebet.com,IN,9,,,,,,,,,,,,,<< n'aboutit pas sur le site mais sur les dossiers / EL,
4a1855e4-97f7-4c46-b88d-d77a3cee2142,Citizensclimatelobby,http://www.citizensclimatelobby.org,http://www.citizensclimatelobby.org,IN,22,Citizens’ Climate Lobby,association_non_profit_organization,international,,yes,mitigation_adaptation,not_applicable,not_applicable,EN,,"résumé : ""Citizens’ Climate Lobby is a non-profit / non-partisan / grassroots advocacy organization focused on national policies to address climate change.""",,,
dba560c1-d812-468f-977c-dc72e2e9aba8,Climatesciencedefensefund,http://www.climatesciencedefensefund.org,http://www.climatesciencedefensefund.org,IN,12,Climate Science Legal Defense Fund,association_non_profit_organization,États-Unis d'Amérique,rien,not_applicable,not_applicable,not_applicable,not_applicable,EN,no,,,,
fe36f077-725f-45cb-b7f6-43d50b35b67a,Newclimateeconomy,http://www.newclimateeconomy.net,http://www.newclimateeconomy.net,IN,17,New Climate Economy | Global Commission on the Economy and Climate,research_project,international,rien,yes,mitigation_adaptation,not_applicable,not_applicable,EN,yes,,,,
d02da811-40c5-4127-8c36-26b408d497d2,Earth-climate,http://www.earth-climate.com,http://www.earth-climate.com,IN,10,,,,,,,,,,,,,,
6018c8f9-e21a-4500-94c6-fd7b6f274f39,Geoffchambers.Wordpress,http://www.geoffchambers.wordpress.com,http://www.geoffchambers.wordpress.com,IN,11,Geoffchambers's Blog,blogger,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,,,,,,,,,,,
9d42317d-1912-4a9d-8f0b-d3bc1b15e869,Abcnewswatch.Blogspot,http://www.abcnewswatch.blogspot.fr,http://www.abcnewswatch.blogspot.fr,IN,11,ABC News Watch,,,,,,,,,,,,,
456fb063-3470-4d25-8eba-e0f46ec0084c,Climateguy.Blogspot,http://www.climateguy.blogspot.fr,http://www.climateguy.blogspot.fr,IN,5,Climate Guy,blogger,Canada,international,no,not_applicable,not_applicable,not_applicable,EN,yes,"EL Draft : Personal point of view of a former physics professor. Articles present aspects of the ""global warming social phenomenon and environmental, health and safety issues"". The author does not consider the climate change as a threat and is against climate change alarmism.",,,
1050c82e-c2ba-4ed0-ae91-c9bb99200b5f,Irregularclimate,http://www.irregularclimate.planet3.org/,http://www.irregularclimate.planet3.org/,IN,7,"Irregular Climate : for skeptics, not deniers",blogger,ne sait pas,international,yes,adaptation,not_applicable,not_applicable,EN,no,,,,
425c01ca-bcb7-4b5b-8ae3-049d4b85a870,Newzealandclimatechange.Wordpress,http://www.newzealandclimatechange.wordpress.com,http://www.newzealandclimatechange.wordpress.com,IN,6,New Zealand Climate Change,blogger,Nouvelle-Zélande,international,no,not_applicable,not_applicable,not_applicable,EN,no,,,dernière mise à jour en 2013,
2e350d36-5b44-4a8f-a5a3-ed19dd720a8e,Climatesolutions,http://www.climatesolutions.org,http://www.climatesolutions.org,IN,8,Climate Solutions,association_non_profit_organization,États-Unis d'Amérique,USA,yes,mitigation,Energie,not_applicable,EN,yes,,,,
1eea0aca-03e7-42ff-911e-30f31c93a776,Climatesilence,http://www.climatesilence.org,http://www.climatesilence.org,IN,5,Climate silence,event,États-Unis d'Amérique,USA,yes,mitigation,not_applicable,not_applicable,EN,yes,"In view of the recent climate disasters in the U.S., Climate Silence chronicle the “slow, collective descent toward mute acceptance of global calamity” with the objective to lay out “in painstaking detail just how far our national conversation has drifted from where it needs to be”, and provide “an opportunity for American voters concerned about the climate crisis to speak out and let the candidates know that they want the silence to end”. The sub-sections “Data” and “Graph” depict major statements about climate change, climate policy, and climate-related disasters by President Obama and Mitt Romney dating back to the 2008 presidential campaign; the statements are displayed on the graph according to categories : Action - Promise - Affirmation - Avoidance - Denial – Exacerbation (exacerbation dismisses climate change as a problem and advocates for a policy which will increase greenhouse gas emissions and make climate change worse)",,,
5e41dc08-e1cd-4491-acaf-06c84f8da651,Myclimate,http://www.myclimate.org,http://www.myclimate.org,IN,6,myclimate - Your partner for climate protection,company,Suisse,World,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,<< j'ai mis Yes pour AGW même si pas clairement indiqué - EL,
90244f19-cda7-4a44-aff6-f08d8c4b1ae4,Fixtheclimate,http://www.copenhagenconsensus.com/copenhagen-consensus-climate,http://www.copenhagenconsensus.com/copenhagen-consensus-climate,IN,7,Copenhagen Consensus on Climate / Copenhagen Consensus Center,research_project,États-Unis d'Amérique,rien,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,,
6d9a94bf-ddaf-43b6-8009-81efb445679d,Fastfortheclimate,http://www.fastfortheclimate.org,http://www.fastfortheclimate.org,IN,9,Jeûne pour le climat,association_non_profit_organization,international,World,yes,mitigation_adaptation,not_applicable,not_applicable,"EN, FR",,,,,"Un mouvement grandissant de jeunes, d’écologistes et de croyants montre son engagement en ne mangeant pas une fois par mois afin d’appeler les dirigeants du monde à résoudre la crise climatique. LB"
b8375e71-be1d-445c-8437-4fa3616047d3,Theclimatecoalition,http://www.theclimatecoalition.org,http://www.theclimatecoalition.org,IN,9,The Climate Coalition,association_non_profit_organization,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,,yes,mitigation_adaptation,,,,,,,,UK’s largest group of people dedicated to action on climate change and limiting its impact on the world’s poorest communities. LB
c035bd3a-0c38-4087-89d6-809b1f4f48af,Climateshiftproject,http://www.climateshiftproject.org,http://www.climateshiftproject.org,IN,5,Climate Shift,blogger,États-Unis d'Amérique,,dont_know,dont_know,,,,,,,,
633716bd-982a-4bbb-ab62-495cc1cfb60a,Studentclimates,http://www.studentclimates.org,http://www.studentclimates.org,IN,5,Student CliMates,association_non_profit_organization,France,,yes,mitigation_adaptation,,,,,,,,
8f144d85-2dad-483a-beb7-6ad872d779cd,Simpleclimate.Wordpress,http://www.simpleclimate.wordpress.com,http://www.simpleclimate.wordpress.com,IN,7,Simple Climate,blogger,États-Unis d'Amérique,,yes,mitigation_adaptation,,,,,,,,
c2fd61a2-f0b6-4617-bf17-321baa642fd8,Reallyrealclimate.Blogspot,http://www.reallyrealclimate.blogspot.fr,http://www.reallyrealclimate.blogspot.fr,IN,7,Really Real Climate,blogger,États-Unis d'Amérique,,yes,mitigation_adaptation,,,,,,,,rien depuis 2013 LB
d903846e-4305-4506-85b4-99335c82d1ae,Climatestrategies,http://www.climatestrategies.org,http://www.climatestrategies.org,IN,6,Climate Strategies ,association_non_profit_organization,union européenne,World,yes,mitigation,,,,,,,,
c2277699-3bee-42ea-bbc9-00cc7c8f612c,Climatestate,http://www.climatestate.com,http://www.climatestate.com,IN,6,ClimateState,association_non_profit_organization,Allemagne,,yes,mitigation_adaptation,,,,,,,,
ce114d74-b94f-4383-ade2-2429b1efa00d,Co2now,http://www.co2now.org,http://www.co2now.org,IN,25,CO2 Now,blogger,Canada,rien,yes,mitigation,not_applicable,Air/atmosphère,EN,no,,,,
36c3267b-4364-4c59-bcde-227dc53ae665,Citiesclimateregistry,http://www.carbonn.org,http://www.carbonn.org,IN,5,Carbonn Climate Registry,governmental_project,international,international,yes,mitigation,Energie,not_applicable,"EN, GE",yes,,,,
93e6e9ce-0c76-4c8c-8589-7c87bb109ba0,Climate-south,http://www.climate-south.com,http://www.climate-south.com,IN,4,Climate South Initiative,initiative,international,South,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,,
2b2272c6-1a50-4b32-bb99-2a4c6b335ad8,Theclimatesymposium2014,http://www.theclimatesymposium2014.com,http://www.theclimatesymposium2014.com,IN,5,The Climate Symposium 2014,event,Allemagne,international,yes,not_applicable,not_applicable,not_applicable,EN,yes,,,,
115488a7-4848-46ae-9692-afb3ba1869a5,Climate4all.Wordpress,http://www.climate4all.wordpress.com,http://www.climate4all.wordpress.com,IN,4,Climate for All,blogger,ne sait pas,international,no,not_applicable,not_applicable,not_applicable,EN,no,,,,
15bc054e-92a0-4a92-9fbd-d9e4ddb4ae9a,Cfanclimate,http://www.cfanclimate.com,http://www.cfanclimate.com,IN,6,CFAN - Climate Forecast Applications Network,company,États-Unis d'Amérique,international,not_applicable,adaptation,not_applicable,not_applicable,EN,no,,,Une spin off positionnée sur la prévision climatique ; se garde tout à fait de prendre position sur la part de l'homme,
a1d2e465-9bc6-496b-a53b-96a86826913b,Climate-one,http://www.climateone.org/,http://www.climateone.org/,IN,6,Climate One at the Commonwealth Club,other,États-Unis d'Amérique,rien,not_applicable,not_applicable,not_applicable,not_applicable,EN,no,,,organisateur de sorte de conférence au sein du Commonweath Club / EL,
ff3f2e52-c38e-476a-bb90-0d4e9da0ea80,Citizensclimatelobby,http://www.citizensclimatelobby.ca,http://www.citizensclimatelobby.ca,IN,5,Citizens Climate Lobby (Canada),other,international,"Canada, U.S.",yes,mitigation,not_applicable,Air/atmosphère,EN,no,,,Lobby  / EL ,
9fa461aa-d6ed-4d99-9c8b-bbc29ae03e55,Climate4classrooms,http://www.climate4classrooms.org,http://www.climate4classrooms.org,IN,4,Climate 4 Classrooms,governmental_project,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,rien,yes,mitigation_adaptation,not_applicable,Youth,EN,yes,,,,
bd408b1b-6789-42db-8db9-a321ca74c0a6,Centralcoastclimatescience,http://www.centralcoastclimatescience.org,http://www.centralcoastclimatescience.org,IN,4,Central Coast Climate Science Education,other,États-Unis d'Amérique,rien,no,dont_know,not_applicable,not_applicable,EN,no,,,,
b87f241f-08cb-49bc-aeff-66175bb85032,Climate-talks,http://www.climate-talks.net,http://www.climate-talks.net,IN,4,The Climate Talks Project,research_project,États-Unis d'Amérique,rien,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,ce sont les sous-sites qui ont été qualifés / EL,
36501e15-2239-403f-add7-f09c07825515,www2.Gov /.../climate-change,http://www.www2.gov.bc.ca/gov/content/environment/climate-change,http://www.www2.gov.bc.ca/gov/content/environment/climate-change,IN,0,Government of British Columbia : climate change,institution,Canada,British Columbia,yes,mitigation_adaptation,Energie,not_applicable,EN,no,,,,
15ea8073-4cc5-4e06-961d-8603b630b2c7,Bloombergview /.../climate-change,http://www.bloombergview.com/topics/climate-change,http://www.bloombergview.com/topics/climate-change,IN,1,Bloomberg View : Climate Change,media,États-Unis d'Amérique,international,yes,not_applicable,not_applicable,not_applicable,EN,yes,,Articles on climate change from the Bloomberg news site.,,
14f059f5-7cbe-42bd-b52e-d0e5ed655d12,Seia /.../climate-change,http://www.seia.org/policy/environment/climate-change,http://www.seia.org/policy/environment/climate-change,IN,1,Solar Energy Industries Association : climate change,trade_union,États-Unis d'Amérique,USA,yes,mitigation,Energie,Air/atmosphère,EN,yes,"Climate change page of the SEIA (Solar energy industries association). SEIA represent all organizations that promote, manufacture, install and support the development of solar energy, and works with 1000 member companies to promote the use of clean, affordable solar in America by expanding markets, removing market barriers, strengthening the industry and educating the public on the benefits of solar energy. SEIA participated in the 16th and 15th COP to highlight the role that solar energy can play in combating climate change: solar energy means “more jobs, more energy, and less CO2”. Considers that while there may be not be one technology that can reduce all U.S. ghg emissions to zero, solar technologies come close. List of climate links (Greenhouse gas reporting programs and data) and topic tags on solar energy","“The Solar Energy Industries Association (SEIA®) is the driving force behind solar energy and is building a strong solar industry to power America through advocacy and education. As the national trade association in the U.S., we represent all organizations that promote, manufacture, install and support the development of solar energy.” Promotes the use of solar in America by expanding markets, removing market barriers, strengthening the industry and educating the public on the benefits of solar energy.",,
cee6a4d2-f9cc-487a-93eb-80d493ca4467,Planet3,http://www.planet3.org,http://www.planet3.org,IN,29,Planet 3.0 | Beyond Sustainability,blogger,États-Unis d'Amérique,rien,yes,dont_know,not_applicable,not_applicable,EN,no,,,Author: Michael Tobis / EL,
49a13da5-954f-4306-9873-3449a88d9395,Reason /.../climate-change,http://www.reason.org/areas/topic/climate-change,http://www.reason.org/areas/topic/climate-change,IN,1,Reason Foundation - Policy Areas > Climate Change,media,États-Unis d'Amérique,rien,dont_know,dont_know,not_applicable,not_applicable,EN,no,,,position pas claire sur rôle de l'homme dans réchauffement / EL,
d3e1ae19-d6ae-405e-b932-cefe87bd2030,Fema /climate-change,http://www.fema.gov/climate-change,http://www.fema.gov/climate-change,IN,1,Climate Change / Fema.gov,agency,États-Unis d'Amérique,rien,yes,not_applicable,not_applicable,not_applicable,EN,no,,,,
638ff699-ca16-44f6-82cb-caeaa2f50566,Planetsave /.../climate-change-2,http://www.planetsave.com/category/climate-change-2,http://www.planetsave.com/category/climate-change-2,IN,1,PlanetSave | Climate Change,media,ne sait pas,rien,not_applicable,not_applicable,not_applicable,not_applicable,EN,no,,,"ça a l'air d'un site généré automatiquement, sans contenu propre / EL",
83c94cc2-ec90-40c7-b8a1-9bda99860c92,Cgdev /.../climate_change,http://www.cgdev.org/topics/climate_change,http://www.cgdev.org/topics/climate_change,IN,1,Center for Global Development / Climate Change,think_tank,international,rien,yes,mitigation_adaptation,not_applicable,not_applicable,EN,no,,,,
16934dc5-1744-4606-b262-4ebb0f6a7564,Catholicclimatemovement.Global,http://www.catholicclimatemovement.global,http://www.catholicclimatemovement.global,IN,8,Global Catholic Climate Movement,NGO,international,international,yes,mitigation,not_applicable,Religion,EN,yes,"The Global Catholic Climate Movement For God’s creation, the poor and future generations is a community of thousands of Catholics and a global network of partners, responding to the Pope’s call to action in the Laudato Si’ encyclical and working together on the climate change crisis. Objectives are: To raise awareness within the Church about the urgency of climate action; To support global solidarity on the current ecological crisis; To promote ecological conversion through personal and organisational change to reduce emissions and transition to a low carbon world; To advance the Catholic relationship between faith and reason, especially as it relates to adaptive decision making in areas of climate change policy; To urge political, business and social leaders to commit to ambitious climate action to solve the crisis and keep the global temperature increase below 1.5 degree Celsius (relative to pre-industrial levels)","“The Global Catholic Climate Movement is a community of thousands of Catholics like you, responding to the Pope’s call to action in the Laudato Si’ encyclical. We are lay people, priests, religious, bishops and a global network of partners working together on the climate change crisis”.",,
